FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
160523;2300;5,80002;;;
160524;0000;10,3417;;;
160524;0100;7,23335;;;
160524;0200;10,475;;;
160524;0300;7,23335;;;
160524;0400;7,29167;;;
160524;0500;5,78335;;;
160524;0600;4,69169;;;
160524;0700;7,85001;;;
160524;0800;11,8417;;;
160524;0900;9,4417;;;
160524;1000;4,23335;;;
160524;1100;1,325;;;
160524;1200;1,01667;;;
160524;1300;1,43333;;;
160524;1400;1,1;;;
160524;1500;1,18333;;;
160524;1600;1,45;;;
160524;1700;3,51668;;;
160524;1800;9,85835;;;
160524;1900;13,1667;;;
160524;2000;6,68334;;;
160524;2100;1;;;
160524;2200;1,13333;;;
160524;2300;1,34167;;;
160525;0000;1,98333;;;
160525;0100;0,300001;;;
160525;0200;0,241668;;;
160525;0300;0,216667;;;
160525;0400;0,200001;;;
160525;0500;0,141667;;;
160525;0600;0,175;;;
160525;0700;0,250001;;;
160525;0800;0,300001;;;
160525;0900;0,516668;;;
160525;1000;0,633334;;;
160525;1100;0,633334;;;
160525;1200;0,608335;;;
160525;1300;0,516668;;;
160525;1400;0,483334;;;
160525;1500;0,508334;;;
160525;1600;0,541669;;;
160525;1700;0,425001;;;
160525;1800;0,716668;;;
160525;1900;0,575002;;;
160525;2000;0,375001;;;
160525;2100;0,391668;;;
160525;2200;0,333334;;;
160525;2300;0,308334;;;
160526;0000;0,208333;;;
160526;0100;0,191668;;;
160526;0200;0,125;;;
160526;0300;0,108333;;;
160526;0400;0,1;;;
160526;0500;0,1;;;
160526;0600;0,150001;;;
160526;0700;0,241668;;;
160526;0800;0,341668;;;
160526;0900;;;2,24208e-44;
160526;1000;;;2,24208e-44;
160526;1100;;;2,24208e-44;
160526;1200;;;2,24208e-44;
160526;1300;;;2,24208e-44;
160526;1400;;;;
160526;1500;;;;
160526;1600;1,2;;;
160526;1700;;;15,2775;
160526;1800;1,35556;;;
160526;1900;1,6;;;
160526;2000;1,51667;;;
160526;2100;1,63333;;;
160526;2200;1,96667;;;
160526;2300;1,93333;;;
160527;0000;1,69167;;;
160527;0100;2,87501;;;
160527;0200;4,11668;;;
160527;0300;1,69167;;;
160527;0400;0,1;;;
160527;0500;0,341668;;;
160527;0600;0,241668;;;
160527;0700;0,516668;;;
160527;0800;0,766668;;;
160527;0900;0,925001;;;
160527;1000;0,991669;;;
160527;1100;1,05833;;;
160527;1200;0,750002;;;
160527;1300;0,991669;;;
160527;1400;1,01667;;;
160527;1500;0,941669;;;
160527;1600;1,13333;;;
160527;1700;1,28333;;;
160527;1800;2,98334;;;
160527;1900;8,50835;;;
160527;2000;6,25834;;;
160527;2100;3,84168;;;
160527;2200;2,39168;;;
160527;2300;6,08334;;;
160528;0000;8,53336;;;
160528;0100;6,99168;;;
160528;0200;4,08334;;;
160528;0300;3,38334;;;
160528;0400;3,08334;;;
160528;0500;4,03335;;;
160528;0600;3,26668;;;
160528;0700;4,79167;;;
160528;0800;7,45001;;;
160528;0900;4,63334;;;
160528;1000;3,85834;;;
160528;1100;1,05833;;;
160528;1200;1,075;;;
160528;1300;1,30833;;;
160528;1400;0,850001;;;
160528;1500;1,275;;;
160528;1600;2,09168;;;
160528;1700;5,95001;;;
160528;1800;10,9417;;;
160528;1900;10,9;;;
160528;2000;7,25834;;;
160528;2100;13,8083;;;
160528;2200;7,87502;;;
160528;2300;6,81669;;;
160529;0000;4,82501;;;
160529;0100;3,67501;;;
160529;0200;4,75834;;;
160529;0300;4,38334;;;
160529;0400;5,18334;;;
160529;0500;3,75001;;;
160529;0600;3,42501;;;
160529;0700;2,77501;;;
160529;0800;3,66668;;;
160529;0900;4,28335;;;
160529;1000;3,50834;;;
160529;1100;4,10001;;;
160529;1200;3,99168;;;
160529;1300;3,10001;;;
160529;1400;2,30834;;;
160529;1500;1,65833;;;
160529;1600;2,35001;;;
160529;1700;3,60834;;;
160529;1800;3,05001;;;
160529;1900;4,10001;;;
160529;2000;5,76669;;;
160529;2100;10,3667;;;
160529;2200;11,9;;;
160529;2300;10,275;;;
160530;0000;7,35835;;;
160530;0100;6,47501;;;
160530;0200;3,70834;;;
160530;0300;2,00834;;;
160530;0400;1,44167;;;
160530;0500;1,10833;;;
160530;0600;1,93333;;;
160530;0700;1,825;;;
160530;0800;3,79168;;;
160530;0900;2,28334;;;
160530;1000;1,25;;;
160530;1100;1,50833;;;
160530;1200;1,275;;;
160530;1300;1,04167;;;
160530;1400;1,14167;;;
160530;1500;1,425;;;
160530;1600;2,18334;;;
160530;1700;3,10834;;;
160530;1800;6,96668;;;
160530;1900;6,48335;;;
160530;2000;4,43334;;;
160530;2100;6,25002;;;
160530;2200;6,61668;;;
160530;2300;10,4917;;;
160531;0000;5,71668;;;
160531;0100;5,03335;;;
160531;0200;2,42501;;;
160531;0300;2,20001;;;
160531;0400;2,62501;;;
160531;0500;2,81668;;;
160531;0600;4,62502;;;
160531;0700;3,29168;;;
160531;0800;2,50001;;;
160531;0900;3,08334;;;
160531;1000;0,900002;;;
160531;1100;0,425001;;;
160531;1200;0,333334;;;
160531;1300;0,383334;;;
160531;1400;0,491668;;;
160531;1500;0,708335;;;
160531;1600;0,800001;;;
160531;1700;0,975001;;;
160531;1800;0,833335;;;
160531;1900;0,600001;;;
160531;2000;0,633334;;;
160531;2100;0,433334;;;
160531;2200;0,366668;;;
160531;2300;0,441668;;;
160601;0000;0,458334;;;
160601;0100;0,366668;;;
160601;0200;0,316668;;;
160601;0300;0,416668;;;
160601;0400;0,341668;;;
160601;0500;0,550001;;;
160601;0600;1,5;;;
160601;0700;2,73334;;;
160601;0800;1,55;;;
160601;0900;3,51668;;;
160601;1000;2,53334;;;
160601;1100;1,55833;;;
160601;1200;1,09167;;;
160601;1300;0,225;;;
160601;1400;0,208333;;;
160601;1500;0,191668;;;
160601;1600;0,658335;;;
160601;1700;4,78335;;;
160601;1800;4,32501;;;
160601;1900;;;;
160601;2000;7,26669;;;
160601;2100;7,54167;;;
160601;2200;3,60834;;;
160601;2300;6,70834;;;
160602;0000;2,19168;;;
160602;0100;3,62501;;;
160602;0200;4,71668;;;
160602;0300;4,72501;;;
160602;0400;3,63334;;;
160602;0500;3,95834;;;
160602;0600;3,57501;;;
160602;0700;4,81669;;;
160602;0800;6,06669;;;
160602;0900;3,01668;;;
160602;1000;2,37501;;;
160602;1100;2,28334;;;
160602;1200;0,983335;;;
160602;1300;0,700002;;;
160602;1400;1,2;;;
160602;1500;0,975001;;;
160602;1600;1,85;;;
160602;1700;3,66668;;;
160602;1800;6,28335;;;
160602;1900;8,3667;;;
160602;2000;8,7417;;;
160602;2100;8,82503;;;
160602;2200;5,76669;;;
160602;2300;7,01669;;;
160603;0000;6,15001;;;
160603;0100;6,57501;;;
160603;0200;3,39168;;;
160603;0300;2,51668;;;
160603;0400;2,55834;;;
160603;0500;2,09168;;;
160603;0600;1,15833;;;
160603;0700;1,46667;;;
160603;0800;1,86667;;;
160603;0900;1,21667;;;
160603;1000;1,50833;;;
160603;1100;2,31668;;;
160603;1200;1,36667;;;
160603;1300;1,34167;;;
160603;1400;1,675;;;
160603;1500;1,03333;;;
160603;1600;1,55667;;;
160603;1700;6,10668;;;
160603;1800;4,49834;;;
160603;1900;7,04833;;;
160603;2000;10,015;;;
160603;2100;9,39003;;;
160603;2200;7,79001;;;
160603;2300;7,28168;;;
160604;0000;4,11501;;;
160604;0100;3,77334;;;
160604;0200;4,44835;;;
160604;0300;3,37334;;;
160604;0400;3,15668;;;
160604;0500;3,26501;;;
160604;0600;2,21501;;;
160604;0700;3,86501;;;
160604;0800;4,12334;;;
160604;0900;1,59;;;
160604;1000;0,448334;;;
160604;1100;0,290001;;;
160604;1200;0,131667;;;
160604;1300;0,158334;;;
160604;1400;0,248333;;;
160604;1500;0,290001;;;
160604;1600;0,473334;;;
160604;1700;0,956669;;;
160604;1800;2,07334;;;
160604;1900;1,365;;;
160604;2000;3,75668;;;
160604;2100;4,44835;;;
160604;2200;3,54001;;;
160604;2300;1,98167;;;
160605;0000;0,906669;;;
160605;0100;0,565001;;;
160605;0200;0,440001;;;
160605;0300;0,281668;;;
160605;0400;0,206667;;;
160605;0500;0,131667;;;
160605;0600;0,165833;;;
160605;0700;0,1;;;
160605;0800;0,231668;;;
160605;0900;0,340001;;;
160605;1000;0,340001;;;
160605;1100;0,298334;;;
160605;1200;0,265001;;;
160605;1300;0,540002;;;
160605;1400;0,606668;;;
160605;1500;0,648335;;;
160605;1600;0,498334;;;
160605;1700;0,481668;;;
160605;1800;0,398334;;;
160605;1900;0,373334;;;
160605;2000;0,781669;;;
160605;2100;0,998335;;;
160605;2200;1,10667;;;
160605;2300;1,38167;;;
160606;0000;0,823335;;;
160606;0100;0,656669;;;
160606;0200;0,381668;;;
160606;0300;0,281668;;;
160606;0400;0,331668;;;
160606;0500;0,198334;;;
160606;0600;0,181668;;;
160606;0700;0,398334;;;
160606;0800;0,740002;;;
160606;0900;0,515001;;;
160606;1000;0,306668;;;
160606;1100;0,265001;;;
160606;1200;0,290001;;;
160606;1300;0,340001;;;
160606;1400;0,340001;;;
160606;1500;0,515001;;;
160606;1600;0,648335;;;
160606;1700;1,02333;;;
160606;1800;1,07333;;;
160606;1900;1,19833;;;
160606;2000;1,515;;;
160606;2100;1,14;;;
160606;2200;1,49833;;;
160606;2300;0,590001;;;
160607;0000;0,648335;;;
160607;0100;2,10668;;;
160607;0200;4,93168;;;
160607;0300;1,92333;;;
160607;0400;1,62333;;;
160607;0500;0,348334;;;
160607;0600;0,981668;;;
160607;0700;0,506668;;;
160607;0800;0,631668;;;
160607;0900;1,13167;;;
160607;1000;0,506668;;;
160607;1100;0,556668;;;
160607;1200;0,440001;;;
160607;1300;0,481668;;;
160607;1400;0,498334;;;
160607;1500;0,606668;;;
160607;1600;0,931668;;;
160607;1700;1,07333;;;
160607;1800;1,04;;;
160607;1900;0,973334;;;
160607;2000;0,965001;;;
160607;2100;1,00667;;;
160607;2200;0,698335;;;
160607;2300;0,731668;;;
160608;0000;1,165;;;
160608;0100;1,08167;;;
160608;0200;1,83167;;;
160608;0300;0,673334;;;
160608;0400;1,44;;;
160608;0500;0,906669;;;
160608;0600;0,498334;;;
160608;0700;1,53167;;;
160608;0800;2,76501;;;
160608;0900;2,03168;;;
160608;1000;1,24833;;;
160608;1100;0,940001;;;
160608;1200;1,45667;;;
160608;1300;0,798334;;;
160608;1400;1,04833;;;
160608;1500;1,14833;;;
160608;1600;1,39;;;
160608;1700;1,23167;;;
160608;1800;0,390001;;;
160608;1900;0,306668;;;
160608;2000;0,598334;;;
160608;2100;1,10667;;;
160608;2200;0,823335;;;
160608;2300;0,540002;;;
160609;0000;0,481668;;;
160609;0100;0,231668;;;
160609;0200;0,273334;;;
160609;0300;0,315001;;;
160609;0400;0,157501;;;
160609;0500;0,440001;;;
160609;0600;1,965;;;
160609;0700;4,05668;;;
160609;0800;5,86501;;;
160609;0900;2,43168;;;
160609;1000;1,20667;;;
160609;1100;0,24;;;
160609;1200;0,381668;;;
160609;1300;0,349168;;;
160609;1400;0,981668;;;
160609;1500;0,998335;;;
160609;1600;0,923334;;;
160609;1700;2,21501;;;
160609;1800;4,51501;;;
160609;1900;5,315;;;
160609;2000;2,79834;;;
160609;2100;3,18168;;;
160609;2200;3,20668;;;
160609;2300;3,85668;;;
160610;0000;2,32334;;;
160610;0100;5,24001;;;
160610;0200;4,42333;;;
160610;0300;4,85668;;;
160610;0400;3,01501;;;
160610;0500;3,56501;;;
160610;0600;2,75668;;;
160610;0700;3,62334;;;
160610;0800;3,79001;;;
160610;0900;3,83168;;;
160610;1000;2,18168;;;
160610;1100;0,498334;;;
160610;1200;;;;
160610;1300;0,373334;;;
160610;1400;0,390001;;;
160610;1500;0,315001;;;
160610;1600;0,415001;;;
160610;1700;0,748335;;;
160610;1800;0,681668;;;
160610;1900;1,215;;;
160610;2000;0,815001;;;
160610;2100;0,715001;;;
160610;2200;0,724169;;;
160610;2300;1,15667;;;
160611;0000;1,365;;;
160611;0100;1,565;;;
160611;0200;1,02333;;;
160611;0300;1,75667;;;
160611;0400;0,640001;;;
160611;0500;0,1;;;
160611;0600;0,191668;;;
160611;0700;0,432501;;;
160611;0800;0,948335;;;
160611;0900;1,34833;;;
160611;1000;0,956669;;;
160611;1100;0,300001;;;
160611;1200;0,431668;;;
160611;1300;0,515001;;;
160611;1400;0,923334;;;
160611;1500;0,581669;;;
160611;1600;0,798334;;;
160611;1700;1,84833;;;
160611;1800;2,58168;;;
160611;1900;3,05668;;;
160611;2000;4,51501;;;
160611;2100;1,79833;;;
160611;2200;1,34833;;;
160611;2300;1,65667;;;
160612;0000;1,92333;;;
160612;0100;2,62334;;;
160612;0200;2,94834;;;
160612;0300;2,50668;;;
160612;0400;1,54;;;
160612;0500;1,265;;;
160612;0600;1,29;;;
160612;0700;1,32333;;;
160612;0800;1,50667;;;
160612;0900;1,615;;;
160612;1000;2,53168;;;
160612;1100;1,94833;;;
160612;1200;1,97333;;;
160612;1300;2,23168;;;
160612;1400;2,44001;;;
160612;1500;3,13168;;;
160612;1600;2,09001;;;
160612;1700;1,765;;;
160612;1800;3,99834;;;
160612;1900;4,89834;;;
160612;2000;4,61501;;;
160612;2100;5,16501;;;
160612;2200;1,54833;;;
160612;2300;1,04833;;;
160613;0000;0,673334;;;
160613;0100;0,731668;;;
160613;0200;0,773335;;;
160613;0300;0,615002;;;
160613;0400;0,556668;;;
160613;0500;0,323334;;;
160613;0600;0,390001;;;
160613;0700;0,365001;;;
160613;0800;0,956669;;;
160613;0900;1,03167;;;
160613;1000;0,565001;;;
160613;1100;0,506668;;;
160613;1200;0,481668;;;
160613;1300;0,456668;;;
160613;1400;0,531669;;;
160613;1500;0,615002;;;
160613;1600;0,715001;;;
160613;1700;1,24;;;
160613;1800;1,815;;;
160613;1900;1,23167;;;
160613;2000;1,44833;;;
160613;2100;3,49001;;;
160613;2200;2,30668;;;
160613;2300;1,62333;;;
160614;0000;0,706669;;;
160614;0100;0,606668;;;
160614;0200;0,340001;;;
160614;0300;0,665002;;;
160614;0400;0,708335;;;
160614;0500;0,250001;;;
160614;0600;0,715001;;;
160614;0700;1,115;;;
160614;0800;0,727275;;;
160614;0900;0,423334;;;
160614;1000;0,781669;;;
160614;1100;0,381668;;;
160614;1200;0,265001;;;
160614;1300;0,273334;;;
160614;1400;0,315834;;;
160614;1500;0,390001;;;
160614;1600;0,540002;;;
160614;1700;0,406668;;;
160614;1800;0,915002;;;
160614;1900;1,28167;;;
160614;2000;1,53167;;;
160614;2100;2,69834;;;
160614;2200;2,16501;;;
160614;2300;1,72333;;;
160615;0000;2,09001;;;
160615;0100;1,88167;;;
160615;0200;2,99001;;;
160615;0300;2,09834;;;
160615;0400;0,990002;;;
160615;0500;0,449168;;;
160615;0600;1,04;;;
160615;0700;1,14833;;;
160615;0800;1,13167;;;
160615;0900;1,12333;;;
160615;1000;0,431668;;;
160615;1100;0,340001;;;
160615;1200;0,356668;;;
160615;1300;0,523335;;;
160615;1400;0,606668;;;
160615;1500;0,806668;;;
160615;1600;0,590001;;;
160615;1700;0,931668;;;
160615;1800;0,956669;;;
160615;1900;1,27333;;;
160615;2000;1,40667;;;
160615;2100;2,18168;;;
160615;2200;1,79833;;;
160615;2300;0,798334;;;
160616;0000;1,47567;;;
160616;0100;1,23217;;;
160616;0200;0,469584;;;
160616;0300;0,217668;;;
160616;0400;0,135168;;;
160616;0500;0,1195;;;
160616;0600;0,1855;;;
160616;0700;0,604001;;;
160616;0800;1,31033;;;
160616;0900;0,919751;;;
160616;1000;;;;
160616;1100;;;;
160616;1200;0,650584;;;
160616;1300;1,1055;;;
160616;1400;0,922585;;;
160616;1500;1,14933;;;
160616;1600;0,805251;;;
160616;1700;1,49383;;;
160616;1800;1,22042;;;
160616;1900;1,32117;;;
160616;2000;1,33675;;;
160616;2100;1,135;;;
160616;2200;1,1385;;;
160616;2300;0,904084;;;
160617;0000;0,966584;;;
160617;0100;0,679085;;;
160617;0200;0,547085;;;
160617;0300;0,529835;;;
160617;0400;0,779502;;;
160617;0500;1,00775;;;
160617;0600;0,897752;;;
160617;0700;1,387;;;
160617;0800;2,82951;;;
160617;0900;3,17568;;;
160617;1000;0,745252;;;
160617;1100;0,487668;;;
160617;1200;0,489834;;;
160617;1300;0,530252;;;
160617;1400;0,612668;;;
160617;1500;0,695418;;;
160617;1600;1,02325;;;
160617;1700;2,05884;;;
160617;1800;2,40818;;;
160617;1900;3,64826;;;
160617;2000;6,89977;;;
160617;2100;4,18694;;;
160617;2200;3,69268;;;
160617;2300;3,78834;;;
160618;0000;1,69783;;;
160618;0100;3,63809;;;
160618;0200;1,29708;;;
160618;0300;0,874834;;;
160618;0400;0,589918;;;
160618;0500;0,492084;;;
160618;0600;1,37367;;;
160618;0700;1,51733;;;
160618;0800;2,02959;;;
160618;0900;2,40659;;;
160618;1000;0,769419;;;
160618;1100;0,627002;;;
160618;1200;1,16108;;;
160618;1300;0,884668;;;
160618;1400;0,819084;;;
160618;1500;0,962669;;;
160618;1600;1,64567;;;
160618;1700;2,74768;;;
160618;1800;5,52634;;;
160618;1900;7,52618;;;
160618;2000;7,42294;;;
160618;2100;4,40543;;;
160618;2200;7,39359;;;
160618;2300;8,0676;;;
160619;0000;11,6475;;;
160619;0100;9,00485;;;
160619;0200;3,30093;;;
160619;0300;4,76793;;;
160619;0400;5,14869;;;
160619;0500;7,79134;;;
160619;0600;3,12976;;;
160619;0700;1,75575;;;
160619;0800;4,92934;;;
160619;0900;4,34251;;;
160619;1000;2,15159;;;
160619;1100;1,91267;;;
160619;1200;2,31134;;;
160619;1300;2,37643;;;
160619;1400;1,837;;;
160619;1500;1,78775;;;
160619;1600;2,46634;;;
160619;1700;3,70584;;;
160619;1800;7,94968;;;
160619;1900;9,06935;;;
160619;2000;9,78177;;;
160619;2100;10,5072;;;
160619;2200;7,30276;;;
160619;2300;11,8392;;;
160620;0000;8,68445;;;
160620;0100;9,39969;;;
160620;0200;7,51984;;;
160620;0300;9,3192;;;
160620;0400;7,13468;;;
160620;0500;3,47459;;;
160620;0600;2,70834;;;
160620;0700;3,02776;;;
160620;0800;4,79093;;;
160620;0900;;;;
160620;1000;6,18201;;;
160620;1100;3,35818;;;
160620;1200;3,87534;;;
160620;1300;3,08384;;;
160620;1400;3,08584;;;
160620;1500;5,37109;;;
160620;1600;4,54183;;;
160620;1700;5,78301;;;
160620;1800;2,98134;;;
160620;1900;4,75226;;;
160620;2000;6,31302;;;
160620;2100;4,36626;;;
160620;2200;7,11401;;;
160620;2300;5,17827;;;
160621;0000;3,93126;;;
160621;0100;3,83184;;;
160621;0200;5,13852;;;
160621;0300;4,57993;;;
160621;0400;1,94892;;;
160621;0500;1,62467;;;
160621;0600;1,22458;;;
160621;0700;2,35209;;;
160621;0800;1,94233;;;
160621;0900;1,47317;;;
160621;1000;1,081;;;
160621;1100;0,732584;;;
160621;1200;0,531585;;;
160621;1300;0,574835;;;
160621;1400;0,660335;;;
160621;1500;0,757085;;;
160621;1600;1,0885;;;
160621;1700;2,40926;;;
160621;1800;1,38492;;;
160621;1900;2,65643;;;
160621;2000;2,55284;;;
160621;2100;1,43583;;;
160621;2200;2,52143;;;
160621;2300;2,69893;;;
160622;0000;3,07259;;;
160622;0100;2,08526;;;
160622;0200;1,92067;;;
160622;0300;1,1335;;;
160622;0400;1,18;;;
160622;0500;0,848334;;;
160622;0600;1,70958;;;
160622;0700;3,24684;;;
160622;0800;6,04993;;;
160622;0900;4,2921;;;
160622;1000;3,24159;;;
160622;1100;2,21776;;;
160622;1200;2,63168;;;
160622;1300;2,16876;;;
160622;1400;2,01084;;;
160622;1500;2,41301;;;
160622;1600;2,94726;;;
160622;1700;3,53434;;;
160622;1800;5,99951;;;
160622;1900;4,05643;;;
160622;2000;4,61802;;;
160622;2100;6,74793;;;
160622;2200;3,53809;;;
160622;2300;3,44776;;;
160623;0000;5,21826;;;
160623;0100;3,33584;;;
160623;0200;1,63192;;;
160623;0300;0,456251;;;
160623;0400;0,360834;;;
160623;0500;0,366334;;;
160623;0600;0,369751;;;
160623;0700;1,01325;;;
160623;0800;1,289;;;
160623;0900;1,59183;;;
160623;1000;1,20725;;;
160623;1100;0,816918;;;
160623;1200;0,645334;;;
160623;1300;0,795752;;;
160623;1400;0,741752;;;
160623;1500;0,671751;;;
160623;1600;1,07617;;;
160623;1700;1,28408;;;
160623;1800;3,04109;;;
160623;1900;4,18377;;;
160623;2000;5,53551;;;
160623;2100;6,96909;;;
160623;2200;1,90883;;;
160623;2300;2,01618;;;
160624;0000;1,5675;;;
160624;0100;1,945;;;
160624;0200;1,13842;;;
160624;0300;0,470918;;;
160624;0400;0,273001;;;
160624;0500;0,526169;;;
160624;0600;0,540502;;;
160624;0700;0,840168;;;
160624;0800;1,362;;;
160624;0900;1,11725;;;
160624;1000;0,855002;;;
160624;1100;0,686584;;;
160624;1200;0,642502;;;
160624;1300;0,686668;;;
160624;1400;0,639918;;;
160624;1500;0,800084;;;
160624;1600;0,73517;;;
160624;1700;1,1105;;;
160624;1800;1,14267;;;
160624;1900;0,947834;;;
160624;2000;1,19542;;;
160624;2100;1,60717;;;
160624;2200;2,18376;;;
160624;2300;1,308;;;
160625;0000;1,05417;;;
160625;0100;0,765251;;;
160625;0200;0,595752;;;
160625;0300;0,369751;;;
160625;0400;0,336168;;;
160625;0500;0,467501;;;
160625;0600;0,271751;;;
160625;0700;0,290001;;;
160625;0800;0,529168;;;
160625;0900;0,830752;;;
160625;1000;0,624751;;;
160625;1100;0,786001;;;
160625;1200;0,643002;;;
160625;1300;0,816335;;;
160625;1400;0,716168;;;
160625;1500;0,696084;;;
160625;1600;0,841751;;;
160625;1700;0,893252;;;
160625;1800;0,837419;;;
160625;1900;0,983169;;;
160625;2000;1,2945;;;
160625;2100;1,8295;;;
160625;2200;0,900584;;;
160625;2300;1,1715;;;
160626;0000;1,23642;;;
160626;0100;0,845334;;;
160626;0200;1,04675;;;
160626;0300;0,629085;;;
160626;0400;0,501835;;;
160626;0500;0,448668;;;
160626;0600;0,454918;;;
160626;0700;0,446751;;;
160626;0800;0,917252;;;
160626;0900;0,891751;;;
160626;1000;0,456001;;;
160626;1100;0,673501;;;
160626;1200;0,486751;;;
160626;1300;0,441418;;;
160626;1400;0,413251;;;
160626;1500;0,430751;;;
160626;1600;0,535918;;;
160626;1700;1,01108;;;
160626;1800;1,21717;;;
160626;1900;2,86068;;;
160626;2000;4,8006;;;
160626;2100;6,26093;;;
160626;2200;5,16376;;;
160626;2300;5,49526;;;
160627;0000;3,34334;;;
160627;0100;5,98509;;;
160627;0200;5,66901;;;
160627;0300;3,17043;;;
160627;0400;5,63151;;;
160627;0500;5,24576;;;
160627;0600;3,20868;;;
160627;0700;1,8045;;;
160627;0800;2,67168;;;
160627;0900;2,54551;;;
160627;1000;1,13092;;;
160627;1100;0,875585;;;
160627;1200;1,37808;;;
160627;1300;1,60292;;;
160627;1400;2,24576;;;
160627;1500;2,10826;;;
160627;1600;2,56234;;;
160627;1700;5,42209;;;
160627;1800;7,36301;;;
160627;1900;9,3446;;;
160627;2000;7,13609;;;
160627;2100;4,54434;;;
160627;2200;8,32027;;;
160627;2300;5,24084;;;
160628;0000;5,16768;;;
160628;0100;3,02326;;;
160628;0200;4,55068;;;
160628;0300;3,29101;;;
160628;0400;2,49084;;;
160628;0500;3,24176;;;
160628;0600;4,27701;;;
160628;0700;5,44376;;;
160628;0800;9,75169;;;
160628;0900;6,50243;;;
160628;1000;3,35559;;;
160628;1100;3,17584;;;
160628;1200;2,71134;;;
160628;1300;1,7975;;;
160628;1400;0,892001;;;
160628;1500;0,783419;;;
160628;1600;0,821669;;;
160628;1700;2,39268;;;
160628;1800;2,14434;;;
160628;1900;0,934585;;;
160628;2000;1,62067;;;
160628;2100;1,57308;;;
160628;2200;1,16142;;;
160628;2300;1,00492;;;
160629;0000;0,901669;;;
160629;0100;0,665502;;;
160629;0200;0,711501;;;
160629;0300;0,620252;;;
160629;0400;0,710169;;;
160629;0500;0,721501;;;
160629;0600;0,853168;;;
160629;0700;0,744251;;;
160629;0800;1,20625;;;
160629;0900;1,85625;;;
160629;1000;0,682419;;;
160629;1100;0,688668;;;
160629;1200;0,622918;;;
160629;1300;0,576001;;;
160629;1400;0,589252;;;
160629;1500;0,605085;;;
160629;1600;0,633835;;;
160629;1700;0,726418;;;
160629;1800;0,783751;;;
160629;1900;0,800835;;;
160629;2000;0,773002;;;
160629;2100;0,716668;;;
160629;2200;0,688834;;;
160629;2300;0,838084;;;
160630;0000;1,02217;;;
160630;0100;1,22058;;;
160630;0200;1,05242;;;
160630;0300;1,56183;;;
160630;0400;0,488584;;;
160630;0500;0,458584;;;
160630;0600;0,420918;;;
160630;0700;1,83442;;;
160630;0800;3,35009;;;
160630;0900;2,03709;;;
160630;1000;0,834251;;;
160630;1100;0,196584;;;
160630;1200;0,511668;;;
160630;1300;0,500502;;;
160630;1400;0,537584;;;
160630;1500;0,564335;;;
160630;1600;0,753669;;;
160630;1700;1,82783;;;
160630;1800;2,32068;;;
160630;1900;2,92901;;;
160630;2000;5,54027;;;
160630;2100;5,23752;;;
160630;2200;5,25984;;;
160630;2300;3,24759;;;
160701;0000;2,27434;;;
160701;0100;1,79575;;;
160701;0200;1,04933;;;
160701;0300;0,985668;;;
160701;0400;0,848168;;;
160701;0500;0,698169;;;
160701;0600;0,648002;;;
160701;0700;1,84408;;;
160701;0800;1,96575;;;
160701;0900;2,00809;;;
160701;1000;1,30892;;;
160701;1100;0,749751;;;
160701;1200;0,789251;;;
160701;1300;0,760001;;;
160701;1400;0,533085;;;
160701;1500;0,653751;;;
160701;1600;0,791334;;;
160701;1700;1,91783;;;
160701;1800;;;;
160701;1900;3,46674;;;
160701;2000;4,34451;;;
160701;2100;4,39969;;;
160701;2200;6,2675;;;
160701;2300;2,75976;;;
160702;0000;7,11083;;;
160702;0100;6,2306;;;
160702;0200;7,86326;;;
160702;0300;6,81769;;;
